DateHeure;Puissance
2019-01-01 21:45;2688
2019-01-01 22:00;2750,4
2019-01-01 22:15;2558,4
2019-01-01 22:30;2294,4
2019-01-01 22:45;2059,2
2019-01-01 23:00;1939,2
2019-01-01 23:15;2136
2019-01-01 23:30;2342,4
2019-01-01 23:45;2592
2019-01-02;2558,4
2019-01-02 00:15;2352
2019-01-02 00:30;2160
2019-01-02 00:45;2044,8
2019-01-02 01:00;2054,4
2019-01-02 01:15;2241,6
2019-01-02 01:30;2558,4
2019-01-02 01:45;2760
2019-01-02 02:00;2630,4
2019-01-02 02:15;2390,4
2019-01-02 02:30;2265,6
2019-01-02 02:45;2246,4
2019-01-02 03:00;2448
2019-01-02 03:15;2678,4
2019-01-02 03:30;2841,6
2019-01-02 03:45;2856
2019-01-02 04:00;2803,2
2019-01-02 04:15;2539,2
2019-01-02 04:30;2371,2
2019-01-02 04:45;2390,4
2019-01-02 05:00;2558,4
2019-01-02 05:15;3067,2
2019-01-02 05:30;3192
2019-01-02 05:45;3201,6
2019-01-02 06:00;2966,4
2019-01-02 06:15;2990,4
2019-01-02 06:30;2841,6
2019-01-02 06:45;2918,4
2019-01-02 07:00;3105,6
2019-01-02 07:15;3504
2019-01-02 07:30;3590,4
2019-01-02 07:45;3916,8
2019-01-02 08:00;4483,2
2019-01-02 08:15;4632
2019-01-02 08:30;4843,2
2019-01-02 08:45;4785,6
2019-01-02 09:00;4848
2019-01-02 09:15;4718,4
2019-01-02 09:30;4809,6
2019-01-02 09:45;4828,8
2019-01-02 10:00;4867,2
2019-01-02 10:15;4843,2
2019-01-02 10:30;4852,8
2019-01-02 10:45;4761,6
2019-01-02 11:00;4824
2019-01-02 11:15;4828,8
2019-01-02 11:30;4838,4
2019-01-02 11:45;4862,4
2019-01-02 12:00;4828,8
2019-01-02 12:15;4814,4
2019-01-02 12:30;4780,8
2019-01-02 12:45;4819,2
2019-01-02 13:00;4824
2019-01-02 13:15;4776
2019-01-02 13:30;4752
2019-01-02 13:45;4838,4
2019-01-02 14:00;4848
2019-01-02 14:15;4852,8
2019-01-02 14:30;4838,4
2019-01-02 14:45;4785,6
2019-01-02 15:00;4843,2
2019-01-02 15:15;4838,4
2019-01-02 15:30;4804,8
2019-01-02 15:45;4814,4
2019-01-02 16:00;4776
2019-01-02 16:15;4838,4
2019-01-02 16:30;4857,6
2019-01-02 16:45;4737,6
2019-01-02 17:00;4819,2
2019-01-02 17:15;4804,8
2019-01-02 17:30;4809,6
2019-01-02 17:45;4795,2
2019-01-02 18:00;4800
2019-01-02 18:15;4814,4
2019-01-02 18:30;4809,6
2019-01-02 18:45;4857,6
2019-01-02 19:00;4824
2019-01-02 19:15;4790,4
2019-01-02 19:30;4819,2
2019-01-02 19:45;4862,4
2019-01-02 20:00;4814,4
2019-01-02 20:15;4843,2
2019-01-02 20:30;4814,4
2019-01-02 20:45;4800
2019-01-02 21:00;4785,6
2019-01-02 21:15;4113,6
2019-01-02 21:30;3672
2019-01-02 21:45;3542,4
2019-01-02 22:00;3441,6
2019-01-02 22:15;3062,4
2019-01-02 22:30;2673,6
2019-01-02 22:45;2078,4
2019-01-02 23:00;1939,2
2019-01-02 23:15;1795,2
2019-01-02 23:30;1795,2
2019-01-02 23:45;2136
2019-01-03;2313,6
2019-01-03 00:15;2313,6
2019-01-03 00:30;2121,6
2019-01-03 00:45;2083,2
2019-01-03 01:00;2020,8
2019-01-03 01:15;2068,8
2019-01-03 01:30;2265,6
2019-01-03 01:45;2510,4
2019-01-03 02:00;2510,4
2019-01-03 02:15;2299,2
2019-01-03 02:30;2193,6
2019-01-03 02:45;2188,8
2019-01-03 03:00;2337,6
2019-01-03 03:15;2500,8
2019-01-03 03:30;2601,6
2019-01-03 03:45;2462,4
2019-01-03 04:00;2318,4
2019-01-03 04:15;2174,4
2019-01-03 04:30;2184
2019-01-03 04:45;2433,6
2019-01-03 05:00;2582,4
2019-01-03 05:15;2976
2019-01-03 05:30;2836,8
2019-01-03 05:45;2707,2
2019-01-03 06:00;2544
2019-01-03 06:15;2745,6
2019-01-03 06:30;2817,6
2019-01-03 06:45;2966,4
2019-01-03 07:00;3009,6
2019-01-03 07:15;2932,8
2019-01-03 07:30;2798,4
2019-01-03 07:45;3057,6
2019-01-03 08:00;3633,6
2019-01-03 08:15;3849,6
2019-01-03 08:30;3729,6
2019-01-03 08:45;4243,2
2019-01-03 09:00;4694,4
2019-01-03 09:15;4824
2019-01-03 09:30;4838,4
2019-01-03 09:45;4852,8
2019-01-03 10:00;4852,8
2019-01-03 10:15;4862,4
2019-01-03 10:30;4824
2019-01-03 10:45;4819,2
2019-01-03 11:00;4790,4
2019-01-03 11:15;4838,4
2019-01-03 11:30;4766,4
2019-01-03 11:45;4756,8
2019-01-03 12:00;4771,2
2019-01-03 12:15;4872
2019-01-03 12:30;4824
2019-01-03 12:45;4824
2019-01-03 13:00;4804,8
2019-01-03 13:15;4785,6
2019-01-03 13:30;4766,4
2019-01-03 13:45;4790,4
2019-01-03 14:00;4790,4
2019-01-03 14:15;4862,4
2019-01-03 14:30;4780,8
2019-01-03 14:45;4804,8
2019-01-03 15:00;4785,6
2019-01-03 15:15;4737,6
2019-01-03 15:30;4804,8
2019-01-03 15:45;4771,2
2019-01-03 16:00;4766,4
2019-01-03 16:15;4804,8
2019-01-03 16:30;4819,2
2019-01-03 16:45;4838,4
2019-01-03 17:00;4843,2
2019-01-03 17:15;4838,4
2019-01-03 17:30;4824
2019-01-03 17:45;4828,8
2019-01-03 18:00;4814,4
2019-01-03 18:15;4824
2019-01-03 18:30;4804,8
2019-01-03 18:45;4819,2
2019-01-03 19:00;4771,2
2019-01-03 19:15;4809,6
2019-01-03 19:30;4795,2
2019-01-03 19:45;4819,2
2019-01-03 20:00;4790,4
2019-01-03 20:15;4843,2
2019-01-03 20:30;4728
2019-01-03 20:45;4646,4
2019-01-03 21:00;4377,6
2019-01-03 21:15;3825,6
2019-01-03 21:30;3384
2019-01-03 21:45;2731,2
2019-01-03 22:00;2457,6
2019-01-03 22:15;2160
2019-01-03 22:30;2044,8
2019-01-03 22:45;1646,4
2019-01-03 23:00;1555,2
2019-01-03 23:15;1444,8
2019-01-03 23:30;1507,2
2019-01-03 23:45;1507,2
2019-01-04;1627,2
2019-01-04 00:15;1550,4
2019-01-04 00:30;1526,4
2019-01-04 00:45;1435,2
2019-01-04 01:00;1416
2019-01-04 01:15;1420,8
2019-01-04 01:30;1406,4
2019-01-04 01:45;1387,2
2019-01-04 02:00;1406,4
2019-01-04 02:15;1406,4
2019-01-04 02:30;1420,8
2019-01-04 02:45;1459,2
2019-01-04 03:00;1521,6
2019-01-04 03:15;1574,4
2019-01-04 03:30;1560
2019-01-04 03:45;1531,2
2019-01-04 04:00;1454,4
2019-01-04 04:15;1440
2019-01-04 04:30;1406,4
2019-01-04 04:45;1536
2019-01-04 05:00;1670,4
2019-01-04 05:15;2184
2019-01-04 05:30;2246,4
2019-01-04 05:45;2136
2019-01-04 06:00;1977,6
2019-01-04 06:15;2160
2019-01-04 06:30;2035,2
2019-01-04 06:45;2054,4
2019-01-04 07:00;2107,2
2019-01-04 07:15;2236,8
2019-01-04 07:30;2232
2019-01-04 07:45;2438,4
2019-01-04 08:00;2937,6
2019-01-04 08:15;3360
2019-01-04 08:30;3840
2019-01-04 08:45;4113,6
2019-01-04 09:00;4003,2
2019-01-04 09:15;3936
2019-01-04 09:30;3878,4
2019-01-04 09:45;3830,4
2019-01-04 10:00;4128
2019-01-04 10:15;3873,6
2019-01-04 10:30;3955,2
2019-01-04 10:45;3878,4
2019-01-04 11:00;3897,6
2019-01-04 11:15;3974,4
2019-01-04 11:30;3945,6
2019-01-04 11:45;3883,2
2019-01-04 12:00;3878,4
2019-01-04 12:15;3859,2
2019-01-04 12:30;3830,4
2019-01-04 12:45;3926,4
2019-01-04 13:00;3960
2019-01-04 13:15;3864
2019-01-04 13:30;3878,4
2019-01-04 13:45;3921,6
2019-01-04 14:00;3969,6
2019-01-04 14:15;3945,6
2019-01-04 14:30;3892,8
2019-01-04 14:45;3892,8
2019-01-04 15:00;3835,2
2019-01-04 15:15;3830,4
2019-01-04 15:30;3830,4
2019-01-04 15:45;3792
2019-01-04 16:00;3787,2
2019-01-04 16:15;3840
2019-01-04 16:30;3835,2
2019-01-04 16:45;3806,4
2019-01-04 17:00;3840
2019-01-04 17:15;3888
2019-01-04 17:30;3892,8
2019-01-04 17:45;3916,8
2019-01-04 18:00;3849,6
2019-01-04 18:15;3811,2
2019-01-04 18:30;3758,4
2019-01-04 18:45;3835,2
2019-01-04 19:00;3888
2019-01-04 19:15;3763,2
2019-01-04 19:30;3796,8
2019-01-04 19:45;3820,8
2019-01-04 20:00;3763,2
2019-01-04 20:15;3801,6
2019-01-04 20:30;3777,6
2019-01-04 20:45;3744
2019-01-04 21:00;3609,6
2019-01-04 21:15;2956,8
2019-01-04 21:30;2472
2019-01-04 21:45;2097,6
2019-01-04 22:00;1982,4
2019-01-04 22:15;1828,8
2019-01-04 22:30;1780,8
2019-01-04 22:45;1358,4
2019-01-04 23:00;1363,2
2019-01-04 23:15;1334,4
2019-01-04 23:30;1296
2019-01-04 23:45;1281,6
2019-01-05;1233,6
2019-01-05 00:15;1248
2019-01-05 00:30;1243,2
2019-01-05 00:45;1219,2
2019-01-05 01:00;1209,6
2019-01-05 01:15;1214,4
2019-01-05 01:30;1185,6
2019-01-05 01:45;1185,6
2019-01-05 02:00;1204,8
2019-01-05 02:15;1185,6
2019-01-05 02:30;1185,6
2019-01-05 02:45;1180,8
2019-01-05 03:00;1195,2
2019-01-05 03:15;1214,4
2019-01-05 03:30;1185,6
2019-01-05 03:45;1200
2019-01-05 04:00;1200
2019-01-05 04:15;1195,2
2019-01-05 04:30;1190,4
2019-01-05 04:45;1204,8
2019-01-05 05:00;1233,6
2019-01-05 05:15;1560
2019-01-05 05:30;1670,4
2019-01-05 05:45;1665,6
2019-01-05 06:00;1694,4
2019-01-05 06:15;1776
2019-01-05 06:30;1766,4
2019-01-05 06:45;1699,2
2019-01-05 07:00;1756,8
2019-01-05 07:15;2011,2
2019-01-05 07:30;2016
2019-01-05 07:45;2011,2
2019-01-05 08:00;2400
2019-01-05 08:15;2640
2019-01-05 08:30;3048
2019-01-05 08:45;3312
2019-01-05 09:00;3523,2
2019-01-05 09:15;3643,2
2019-01-05 09:30;3600
2019-01-05 09:45;3556,8
2019-01-05 10:00;3547,2
2019-01-05 10:15;3643,2
2019-01-05 10:30;3662,4
2019-01-05 10:45;3652,8
2019-01-05 11:00;3619,2
2019-01-05 11:15;3691,2
2019-01-05 11:30;3643,2
2019-01-05 11:45;3638,4
2019-01-05 12:00;3700,8
2019-01-05 12:15;3710,4
2019-01-05 12:30;3667,2
2019-01-05 12:45;3691,2
2019-01-05 13:00;3681,6
2019-01-05 13:15;3657,6
2019-01-05 13:30;3724,8
2019-01-05 13:45;3806,4
2019-01-05 14:00;3724,8
2019-01-05 14:15;3710,4
2019-01-05 14:30;3691,2
2019-01-05 14:45;3796,8
2019-01-05 15:00;3763,2
2019-01-05 15:15;3777,6
2019-01-05 15:30;3768
2019-01-05 15:45;3739,2
2019-01-05 16:00;3787,2
2019-01-05 16:15;3739,2
2019-01-05 16:30;3787,2
2019-01-05 16:45;3816
2019-01-05 17:00;3758,4
2019-01-05 17:15;3153,6
2019-01-05 17:30;2740,8
2019-01-05 17:45;2284,8
2019-01-05 18:00;2112
2019-01-05 18:15;1699,2
2019-01-05 18:30;1713,6
2019-01-05 18:45;1593,6
2019-01-05 19:00;1540,8
2019-01-05 19:15;1478,4
2019-01-05 19:30;1521,6
2019-01-05 19:45;1468,8
2019-01-05 20:00;1468,8
2019-01-05 20:15;1459,2
2019-01-05 20:30;1468,8
2019-01-05 20:45;1420,8
2019-01-05 21:00;1478,4
2019-01-05 21:15;1396,8
2019-01-05 21:30;1401,6
2019-01-05 21:45;1344
2019-01-05 22:00;1368
2019-01-05 22:15;1320
2019-01-05 22:30;1334,4
2019-01-05 22:45;1310,4
2019-01-05 23:00;1296
2019-01-05 23:15;1286,4
2019-01-05 23:30;1276,8
2019-01-05 23:45;1296
2019-01-06;1267,2
2019-01-06 00:15;1257,6
2019-01-06 00:30;1257,6
2019-01-06 00:45;1200
2019-01-06 01:00;1252,8
2019-01-06 01:15;1243,2
2019-01-06 01:30;1257,6
2019-01-06 01:45;1219,2
2019-01-06 02:00;1195,2
2019-01-06 02:15;1214,4
2019-01-06 02:30;1248
2019-01-06 02:45;1243,2
2019-01-06 03:00;1257,6
2019-01-06 03:15;1224
2019-01-06 03:30;1262,4
2019-01-06 03:45;1219,2
2019-01-06 04:00;1243,2
2019-01-06 04:15;1224
2019-01-06 04:30;1272
2019-01-06 04:45;1276,8
2019-01-06 05:00;1267,2
2019-01-06 05:15;1622,4
2019-01-06 05:30;1636,8
2019-01-06 05:45;1593,6
2019-01-06 06:00;1641,6
2019-01-06 06:15;1728
2019-01-06 06:30;1713,6
2019-01-06 06:45;1665,6
2019-01-06 07:00;1704
2019-01-06 07:15;1785,6
2019-01-06 07:30;1881,6
2019-01-06 07:45;1977,6
2019-01-06 08:00;2241,6
2019-01-06 08:15;2505,6
2019-01-06 08:30;2745,6
2019-01-06 08:45;2803,2
2019-01-06 09:00;2856
2019-01-06 09:15;2932,8
2019-01-06 09:30;3134,4
2019-01-06 09:45;3278,4
2019-01-06 10:00;3600
2019-01-06 10:15;3940,8
2019-01-06 10:30;4348,8
2019-01-06 10:45;4632
2019-01-06 11:00;4756,8
2019-01-06 11:15;4780,8
2019-01-06 11:30;4795,2
2019-01-06 11:45;4814,4
2019-01-06 12:00;4809,6
2019-01-06 12:15;4838,4
2019-01-06 12:30;4872
2019-01-06 12:45;4747,2
2019-01-06 13:00;4780,8
2019-01-06 13:15;4828,8
2019-01-06 13:30;4694,4
2019-01-06 13:45;4488
2019-01-06 14:00;4382,4
2019-01-06 14:15;4516,8
2019-01-06 14:30;4708,8
2019-01-06 14:45;4800
2019-01-06 15:00;4819,2
2019-01-06 15:15;4872
2019-01-06 15:30;4785,6
2019-01-06 15:45;4804,8
2019-01-06 16:00;4771,2
2019-01-06 16:15;4785,6
2019-01-06 16:30;4833,6
2019-01-06 16:45;4800
2019-01-06 17:00;4814,4
2019-01-06 17:15;4204,8
2019-01-06 17:30;3916,8
2019-01-06 17:45;3556,8
2019-01-06 18:00;3249,6
2019-01-06 18:15;2558,4
2019-01-06 18:30;2332,8
2019-01-06 18:45;2068,8
2019-01-06 19:00;1944
2019-01-06 19:15;1963,2
2019-01-06 19:30;2136
2019-01-06 19:45;2347,2
2019-01-06 20:00;2385,6
2019-01-06 20:15;2232
2019-01-06 20:30;2068,8
2019-01-06 20:45;1996,8
2019-01-06 21:00;2030,4
2019-01-06 21:15;2179,2
2019-01-06 21:30;2486,4
2019-01-06 21:45;2500,8
2019-01-06 22:00;2227,2
2019-01-06 22:15;2088
2019-01-06 22:30;2054,4
2019-01-06 22:45;2016
2019-01-06 23:00;2160
2019-01-06 23:15;2361,6
2019-01-06 23:30;2481,6
2019-01-06 23:45;2361,6
2019-01-07;2179,2
2019-01-07 00:15;2030,4
2019-01-07 00:30;2016
2019-01-07 00:45;2136
2019-01-07 01:00;2366,4
2019-01-07 01:15;2462,4
2019-01-07 01:30;2371,2
2019-01-07 01:45;2193,6
2019-01-07 02:00;2112
2019-01-07 02:15;2246,4
2019-01-07 02:30;2424
2019-01-07 02:45;2563,2
2019-01-07 03:00;2452,8
2019-01-07 03:15;2313,6
2019-01-07 03:30;2184
2019-01-07 03:45;2313,6
2019-01-07 04:00;2577,6
2019-01-07 04:15;2668,8
2019-01-07 04:30;2596,8
2019-01-07 04:45;2419,2
2019-01-07 05:00;2404,8
2019-01-07 05:15;2716,8
2019-01-07 05:30;2913,6
2019-01-07 05:45;3028,8
2019-01-07 06:00;2995,2
2019-01-07 06:15;2947,2
2019-01-07 06:30;2870,4
2019-01-07 06:45;2956,8
2019-01-07 07:00;3177,6
2019-01-07 07:15;3408
2019-01-07 07:30;3360
2019-01-07 07:45;3408
2019-01-07 08:00;3945,6
2019-01-07 08:15;4382,4
2019-01-07 08:30;4680
2019-01-07 08:45;4843,2
2019-01-07 09:00;4848
2019-01-07 09:15;4718,4
2019-01-07 09:30;4833,6
2019-01-07 09:45;4886,4
2019-01-07 10:00;4814,4
2019-01-07 10:15;4843,2
2019-01-07 10:30;4876,8
2019-01-07 10:45;4790,4
2019-01-07 11:00;4833,6
2019-01-07 11:15;4848
2019-01-07 11:30;4804,8
2019-01-07 11:45;4824
2019-01-07 12:00;4843,2
2019-01-07 12:15;4828,8
2019-01-07 12:30;4785,6
2019-01-07 12:45;4852,8
2019-01-07 13:00;4766,4
2019-01-07 13:15;4795,2
2019-01-07 13:30;4776
2019-01-07 13:45;4809,6
2019-01-07 14:00;4800
2019-01-07 14:15;4804,8
2019-01-07 14:30;4780,8
2019-01-07 14:45;4766,4
2019-01-07 15:00;4852,8
2019-01-07 15:15;4804,8
2019-01-07 15:30;4809,6
2019-01-07 15:45;4771,2
2019-01-07 16:00;4761,6
2019-01-07 16:15;4800
2019-01-07 16:30;4776
2019-01-07 16:45;4804,8
2019-01-07 17:00;4771,2
2019-01-07 17:15;4766,4
2019-01-07 17:30;4857,6
2019-01-07 17:45;4804,8
2019-01-07 18:00;4756,8
2019-01-07 18:15;4800
2019-01-07 18:30;4809,6
2019-01-07 18:45;4752
2019-01-07 19:00;4824
2019-01-07 19:15;4780,8
2019-01-07 19:30;4819,2
2019-01-07 19:45;4752
2019-01-07 20:00;4876,8
2019-01-07 20:15;4790,4
2019-01-07 20:30;4752
2019-01-07 20:45;4780,8
2019-01-07 21:00;4790,4
2019-01-07 21:15;4156,8
2019-01-07 21:30;3777,6
2019-01-07 21:45;3206,4
2019-01-07 22:00;2865,6
2019-01-07 22:15;2486,4
2019-01-07 22:30;2366,4
2019-01-07 22:45;1795,2
2019-01-07 23:00;1848
2019-01-07 23:15;1977,6
2019-01-07 23:30;2121,6
2019-01-07 23:45;2280
2019-01-08;2150,4
2019-01-08 00:15;1953,6
2019-01-08 00:30;1838,4
2019-01-08 00:45;1881,6
2019-01-08 01:00;2025,6
2019-01-08 01:15;2116,8
2019-01-08 01:30;2160
2019-01-08 01:45;2064
2019-01-08 02:00;1910,4
2019-01-08 02:15;1857,6
2019-01-08 02:30;1915,2
2019-01-08 02:45;1915,2
2019-01-08 03:00;1828,8
2019-01-08 03:15;1761,6
2019-01-08 03:30;1718,4
2019-01-08 03:45;1675,2
2019-01-08 04:00;1627,2
2019-01-08 04:15;1646,4
2019-01-08 04:30;1684,8
2019-01-08 04:45;1641,6
2019-01-08 05:00;1665,6
2019-01-08 05:15;2073,6
2019-01-08 05:30;2136
2019-01-08 05:45;2217,6
2019-01-08 06:00;2136
2019-01-08 06:15;2227,2
2019-01-08 06:30;2294,4
2019-01-08 06:45;2404,8
2019-01-08 07:00;2409,6
2019-01-08 07:15;2515,2
2019-01-08 07:30;2630,4
2019-01-08 07:45;3105,6
2019-01-08 08:00;3542,4
2019-01-08 08:15;4046,4
2019-01-08 08:30;4262,4
2019-01-08 08:45;4324,8
2019-01-08 09:00;4128
2019-01-08 09:15;4003,2
2019-01-08 09:30;3950,4
2019-01-08 09:45;4075,2
2019-01-08 10:00;4368
2019-01-08 10:15;4531,2
2019-01-08 10:30;4430,4
2019-01-08 10:45;4334,4
2019-01-08 11:00;4128
2019-01-08 11:15;4224
2019-01-08 11:30;4444,8
2019-01-08 11:45;4660,8
2019-01-08 12:00;4569,6
2019-01-08 12:15;4387,2
2019-01-08 12:30;4209,6
2019-01-08 12:45;4180,8
2019-01-08 13:00;4166,4
2019-01-08 13:15;4372,8
2019-01-08 13:30;4526,4
2019-01-08 13:45;4516,8
2019-01-08 14:00;4416
2019-01-08 14:15;4243,2
2019-01-08 14:30;4152
2019-01-08 14:45;4099,2
2019-01-08 15:00;4185,6
2019-01-08 15:15;4396,8
2019-01-08 15:30;4420,8
2019-01-08 15:45;4401,6
2019-01-08 16:00;4219,2
2019-01-08 16:15;4123,2
2019-01-08 16:30;4104
2019-01-08 16:45;4166,4
2019-01-08 17:00;4344
2019-01-08 17:15;4435,2
2019-01-08 17:30;4488
2019-01-08 17:45;4401,6
2019-01-08 18:00;4262,4
2019-01-08 18:15;4123,2
2019-01-08 18:30;4075,2
2019-01-08 18:45;4075,2
2019-01-08 19:00;4358,4
2019-01-08 19:15;4588,8
2019-01-08 19:30;4632
2019-01-08 19:45;4430,4
2019-01-08 20:00;4272
2019-01-08 20:15;4224
2019-01-08 20:30;4200
2019-01-08 20:45;4300,8
2019-01-08 21:00;4488
2019-01-08 21:15;3787,2
2019-01-08 21:30;3000
2019-01-08 21:45;2515,2
2019-01-08 22:00;2260,8
2019-01-08 22:15;1987,2
2019-01-08 22:30;1910,4
2019-01-08 22:45;1473,6
2019-01-08 23:00;1387,2
2019-01-08 23:15;1358,4
2019-01-08 23:30;1334,4
2019-01-08 23:45;1276,8
2019-01-09;1305,6
2019-01-09 00:15;1392
2019-01-09 00:30;1550,4
2019-01-09 00:45;1742,4
2019-01-09 01:00;1910,4
2019-01-09 01:15;1723,2
2019-01-09 01:30;1632
2019-01-09 01:45;1531,2
2019-01-09 02:00;1473,6
2019-01-09 02:15;1396,8
2019-01-09 02:30;1420,8
2019-01-09 02:45;1372,8
2019-01-09 03:00;1344
2019-01-09 03:15;1363,2
2019-01-09 03:30;1387,2
2019-01-09 03:45;1377,6
2019-01-09 04:00;1468,8
2019-01-09 04:15;1545,6
2019-01-09 04:30;1708,8
2019-01-09 04:45;1704
2019-01-09 05:00;1656
2019-01-09 05:15;2088
2019-01-09 05:30;2083,2
2019-01-09 05:45;2078,4
2019-01-09 06:00;2035,2
2019-01-09 06:15;2049,6
2019-01-09 06:30;2011,2
2019-01-09 06:45;2011,2
2019-01-09 07:00;2241,6
2019-01-09 07:15;2400
2019-01-09 07:30;2529,6
2019-01-09 07:45;2524,8
2019-01-09 08:00;2827,2
2019-01-09 08:15;3052,8
2019-01-09 08:30;3408
2019-01-09 08:45;3696
2019-01-09 09:00;4022,4
2019-01-09 09:15;4233,6
2019-01-09 09:30;4084,8
2019-01-09 09:45;3988,8
2019-01-09 10:00;4032
2019-01-09 10:15;4036,8
2019-01-09 10:30;4070,4
2019-01-09 10:45;4281,6
2019-01-09 11:00;4363,2
2019-01-09 11:15;4425,6
2019-01-09 11:30;4219,2
2019-01-09 11:45;4056
2019-01-09 12:00;3964,8
2019-01-09 12:15;4032
2019-01-09 12:30;4252,8
2019-01-09 12:45;4483,2
2019-01-09 13:00;4449,6
2019-01-09 13:15;4262,4
2019-01-09 13:30;4156,8
2019-01-09 13:45;4008
2019-01-09 14:00;4003,2
2019-01-09 14:15;4027,2
2019-01-09 14:30;4161,6
2019-01-09 14:45;4300,8
2019-01-09 15:00;4348,8
2019-01-09 15:15;4180,8
2019-01-09 15:30;4003,2
2019-01-09 15:45;3926,4
2019-01-09 16:00;3945,6
2019-01-09 16:15;4099,2
2019-01-09 16:30;4324,8
2019-01-09 16:45;4449,6
2019-01-09 17:00;4286,4
2019-01-09 17:15;4070,4
2019-01-09 17:30;3979,2
2019-01-09 17:45;3945,6
2019-01-09 18:00;4166,4
2019-01-09 18:15;4286,4
2019-01-09 18:30;4449,6
2019-01-09 18:45;4425,6
2019-01-09 19:00;4276,8
2019-01-09 19:15;4147,2
2019-01-09 19:30;4036,8
2019-01-09 19:45;4060,8
2019-01-09 20:00;4382,4
2019-01-09 20:15;4627,2
2019-01-09 20:30;4704
2019-01-09 20:45;4497,6
2019-01-09 21:00;4228,8
2019-01-09 21:15;3355,2
2019-01-09 21:30;2688
2019-01-09 21:45;2270,4
2019-01-09 22:00;2078,4
2019-01-09 22:15;1905,6
2019-01-09 22:30;1867,2
2019-01-09 22:45;1459,2
2019-01-09 23:00;1473,6
2019-01-09 23:15;1584
2019-01-09 23:30;1809,6
2019-01-09 23:45;1857,6
2019-01-10;1684,8
2019-01-10 00:15;1593,6
2019-01-10 00:30;1502,4
2019-01-10 00:45;1440
2019-01-10 01:00;1411,2
2019-01-10 01:15;1416
2019-01-10 01:30;1507,2
2019-01-10 01:45;1699,2
2019-01-10 02:00;1905,6
2019-01-10 02:15;1752
2019-01-10 02:30;1608
2019-01-10 02:45;1497,6
2019-01-10 03:00;1459,2
2019-01-10 03:15;1401,6
2019-01-10 03:30;1420,8
2019-01-10 03:45;1420,8
2019-01-10 04:00;1459,2
2019-01-10 04:15;1593,6
2019-01-10 04:30;1780,8
2019-01-10 04:45;1939,2
2019-01-10 05:00;1843,2
2019-01-10 05:15;2155,2
2019-01-10 05:30;2025,6
2019-01-10 05:45;2006,4
2019-01-10 06:00;2006,4
2019-01-10 06:15;2044,8
2019-01-10 06:30;2011,2
2019-01-10 06:45;2025,6
2019-01-10 07:00;2140,8
2019-01-10 07:15;2251,2
2019-01-10 07:30;2352
2019-01-10 07:45;2491,2
2019-01-10 08:00;2913,6
2019-01-10 08:15;3403,2
2019-01-10 08:30;3835,2
2019-01-10 08:45;4104
2019-01-10 09:00;4296
2019-01-10 09:15;4243,2
2019-01-10 09:30;4142,4
2019-01-10 09:45;4056
2019-01-10 10:00;4224
2019-01-10 10:15;4449,6
2019-01-10 10:30;4660,8
2019-01-10 10:45;4795,2
2019-01-10 11:00;4728
2019-01-10 11:15;4540,8
2019-01-10 11:30;4377,6
2019-01-10 11:45;4339,2
2019-01-10 12:00;4593,6
2019-01-10 12:15;4819,2
2019-01-10 12:30;4780,8
2019-01-10 12:45;4800
2019-01-10 13:00;4790,4
2019-01-10 13:15;4828,8
2019-01-10 13:30;4795,2
2019-01-10 13:45;4795,2
2019-01-10 14:00;4819,2
2019-01-10 14:15;4804,8
2019-01-10 14:30;4780,8
2019-01-10 14:45;4824
2019-01-10 15:00;4795,2
2019-01-10 15:15;4776
2019-01-10 15:30;4833,6
2019-01-10 15:45;4785,6
2019-01-10 16:00;4804,8
2019-01-10 16:15;4804,8
2019-01-10 16:30;4833,6
2019-01-10 16:45;4867,2
2019-01-10 17:00;4838,4
2019-01-10 17:15;4804,8
2019-01-10 17:30;4800
2019-01-10 17:45;4795,2
2019-01-10 18:00;4828,8
2019-01-10 18:15;4800
2019-01-10 18:30;4833,6
2019-01-10 18:45;4819,2
2019-01-10 19:00;4838,4
2019-01-10 19:15;4819,2
2019-01-10 19:30;4776
2019-01-10 19:45;4833,6
2019-01-10 20:00;4862,4
2019-01-10 20:15;4790,4
2019-01-10 20:30;4756,8
2019-01-10 20:45;4804,8
2019-01-10 21:00;4809,6
2019-01-10 21:15;4190,4
2019-01-10 21:30;3825,6
2019-01-10 21:45;3321,6
2019-01-10 22:00;2923,2
2019-01-10 22:15;2606,4
2019-01-10 22:30;2409,6
2019-01-10 22:45;1838,4
2019-01-10 23:00;1963,2
2019-01-10 23:15;2169,6
2019-01-10 23:30;2361,6
2019-01-10 23:45;2275,2
2019-01-11;2131,2
2019-01-11 00:15;1996,8
2019-01-11 00:30;1862,4
2019-01-11 00:45;1905,6
2019-01-11 01:00;2188,8
2019-01-11 01:15;2385,6
2019-01-11 01:30;2496
2019-01-11 01:45;2352
2019-01-11 02:00;2193,6
2019-01-11 02:15;2011,2
2019-01-11 02:30;1992
2019-01-11 02:45;2212,8
2019-01-11 03:00;2462,4
2019-01-11 03:15;2558,4
2019-01-11 03:30;2467,2
2019-01-11 03:45;2304
2019-01-11 04:00;2179,2
2019-01-11 04:15;2222,4
2019-01-11 04:30;2299,2
2019-01-11 04:45;2640
2019-01-11 05:00;2803,2
2019-01-11 05:15;3124,8
2019-01-11 05:30;3000
2019-01-11 05:45;2856
2019-01-11 06:00;2788,8
2019-01-11 06:15;3048
